,Date,ALPINE,ANZA-BORREGO SPRINGS,CARLSBAD,CENTRAL SAN DIEGO,CHULA VISTA,COASTAL,CORONADO,DEL MAR-MIRA MESA,EL CAJON,ELLIOTT-NAVAJO,ESCONDIDO,FALLBROOK,HARBISON CREST,JAMUL,KEARNY MESA,LA MESA,LAGUNA-PINE VALLEY,LAKESIDE,LEMON GROVE,MID-CITY,MIRAMAR,MOUNTAIN EMPIRE,NATIONAL CITY,NORTH SAN DIEGO,OCEANSIDE,PALOMAR-JULIAN,PAUMA,PENDLETON,PENINSULA,POWAY,RAMONA,SAN DIEGUITO,SAN MARCOS,SANTEE,SOUTH BAY,SOUTHEASTERN SAN DIEGO,SPRING VALLEY,SWEETWATER,UNIVERSITY,VALLEY CENTER,VISTA
28,2020-04-29,-0.001,-0.0,-0.002,-0.001,-0.002,0.003,0.001,-0.001,-0.002,-0.002,-0.004,-0.001,-0.001,-0.001,0.001,-0.001,-0.0,-0.003,-0.001,-0.006,0.0,-0.0,0.001,-0.002,-0.002,0.0,-0.001,0.0,0.001,-0.002,-0.002,0.002,-0.003,-0.001,-0.002,-0.005,-0.004,-0.003,0.001,-0.001,-0.003
29,2020-04-30,-0.001,-0.0,-0.002,-0.001,-0.002,0.004,0.001,-0.001,-0.002,-0.002,-0.004,-0.001,-0.001,-0.001,0.0,-0.001,-0.0,-0.003,-0.001,-0.005,0.0,0.0,0.0,-0.002,-0.002,0.0,-0.001,0.0,0.002,-0.002,-0.002,0.002,-0.003,-0.002,-0.002,-0.004,-0.004,-0.003,0.001,-0.001,-0.003
30,2020-05-01,-0.001,-0.0,-0.002,-0.001,-0.002,0.005,0.001,-0.001,-0.003,-0.002,-0.004,-0.001,-0.001,-0.001,-0.0,-0.001,0.0,-0.003,-0.001,-0.005,0.0,0.0,-0.0,-0.002,-0.001,0.0,-0.001,0.0,0.002,-0.002,-0.002,0.003,-0.003,-0.002,-0.002,-0.004,-0.004,-0.003,0.001,-0.001,-0.002
31,2020-05-02,-0.001,-0.0,-0.002,-0.001,-0.002,0.006,0.001,-0.002,-0.003,-0.002,-0.004,-0.001,-0.001,-0.001,-0.0,-0.002,0.0,-0.004,-0.001,-0.004,0.0,-0.0,-0.0,-0.002,-0.0,0.0,-0.001,0.0,0.003,-0.002,-0.002,0.003,-0.003,-0.002,-0.002,-0.004,-0.004,-0.003,0.001,-0.001,-0.002
32,2020-05-03,-0.001,-0.0,-0.002,-0.001,-0.002,0.008,0.001,-0.002,-0.003,-0.003,-0.004,-0.001,-0.001,-0.001,-0.001,-0.002,0.0,-0.004,-0.0,-0.003,0.0,-0.0,-0.001,-0.003,0.001,0.0,-0.001,0.0,0.003,-0.002,-0.002,0.003,-0.003,-0.002,-0.002,-0.004,-0.004,-0.004,0.002,-0.001,-0.002
33,2020-05-04,-0.001,-0.0,-0.002,-0.0,-0.002,0.01,0.001,-0.002,-0.003,-0.003,-0.004,-0.001,-0.001,-0.001,-0.0,-0.002,0.0,-0.004,-0.0,-0.002,0.0,-0.0,-0.001,-0.003,0.002,-0.0,-0.001,-0.0,0.004,-0.002,-0.002,0.003,-0.003,-0.002,-0.001,-0.004,-0.004,-0.004,0.002,-0.001,-0.002
34,2020-05-05,-0.001,-0.0,-0.002,0.0,-0.002,0.011,0.002,-0.002,-0.003,-0.004,-0.004,-0.001,-0.001,-0.001,-0.0,-0.002,-0.0,-0.004,-0.0,-0.0,0.0,-0.0,-0.001,-0.004,0.003,-0.0,-0.0,-0.001,0.005,-0.003,-0.002,0.003,-0.003,-0.002,-0.0,-0.004,-0.004,-0.005,0.004,-0.002,-0.002
35,2020-05-06,-0.001,-0.0,-0.002,0.001,-0.002,0.012,0.002,-0.003,-0.003,-0.004,-0.003,-0.001,-0.001,-0.001,0.0,-0.002,-0.0,-0.004,-0.0,0.002,0.0,-0.0,-0.001,-0.004,0.004,-0.0,-0.0,-0.001,0.005,-0.003,-0.002,0.003,-0.003,-0.002,0.0,-0.004,-0.004,-0.006,0.005,-0.002,-0.001
36,2020-05-07,-0.001,-0.0,-0.001,0.002,-0.002,0.013,0.002,-0.002,-0.003,-0.004,-0.003,-0.001,-0.001,-0.001,0.001,-0.002,-0.0,-0.004,-0.0,0.004,0.0,-0.0,-0.001,-0.005,0.005,-0.0,-0.0,-0.001,0.005,-0.003,-0.002,0.003,-0.003,-0.002,0.0,-0.005,-0.004,-0.006,0.007,-0.002,-0.001
37,2020-05-08,-0.001,-0.0,-0.001,0.003,-0.002,0.013,0.002,-0.002,-0.003,-0.004,-0.002,-0.002,-0.001,-0.001,0.002,-0.001,-0.0,-0.004,-0.0,0.005,0.0,-0.001,-0.001,-0.005,0.005,-0.0,-0.0,-0.001,0.005,-0.004,-0.002,0.003,-0.003,-0.001,0.0,-0.005,-0.004,-0.007,0.008,-0.002,-0.002
38,2020-05-09,-0.001,-0.0,-0.001,0.003,-0.001,0.012,0.002,-0.002,-0.003,-0.004,-0.001,-0.002,-0.001,-0.001,0.003,-0.001,-0.001,-0.004,-0.001,0.007,0.0,-0.001,-0.001,-0.005,0.005,-0.0,-0.0,-0.002,0.005,-0.004,-0.002,0.003,-0.002,-0.001,0.0,-0.005,-0.004,-0.007,0.01,-0.002,-0.002
39,2020-05-10,-0.001,-0.0,-0.001,0.003,-0.001,0.011,0.001,-0.002,-0.003,-0.004,-0.001,-0.002,-0.001,-0.001,0.004,-0.001,-0.001,-0.004,-0.001,0.007,0.0,-0.001,-0.001,-0.005,0.004,-0.0,0.0,-0.002,0.004,-0.004,-0.002,0.002,-0.002,-0.001,0.0,-0.005,-0.004,-0.008,0.01,-0.002,-0.002
40,2020-05-11,-0.001,-0.0,-0.001,0.003,-0.001,0.009,0.001,-0.002,-0.004,-0.004,-0.001,-0.002,-0.0,-0.001,0.004,-0.0,-0.001,-0.003,-0.001,0.007,0.0,-0.001,-0.001,-0.005,0.003,-0.0,0.0,-0.002,0.004,-0.004,-0.002,0.002,-0.002,-0.001,-0.0,-0.004,-0.004,-0.008,0.011,-0.002,-0.002
41,2020-05-12,-0.001,-0.0,-0.0,0.003,-0.001,0.007,0.001,-0.002,-0.004,-0.003,-0.0,-0.002,-0.0,-0.001,0.005,-0.0,-0.001,-0.003,-0.001,0.007,0.0,-0.001,-0.001,-0.005,0.002,-0.0,0.0,-0.002,0.003,-0.004,-0.002,0.001,-0.002,-0.001,-0.001,-0.004,-0.004,-0.007,0.01,-0.002,-0.002
42,2020-05-13,-0.001,-0.0,-0.0,0.003,-0.001,0.005,0.001,-0.001,-0.003,-0.003,-0.0,-0.002,-0.0,-0.001,0.005,0.0,-0.001,-0.003,-0.001,0.006,0.0,-0.001,-0.001,-0.004,0.0,-0.0,0.0,-0.002,0.002,-0.004,-0.002,0.0,-0.002,-0.001,-0.001,-0.004,-0.004,-0.007,0.01,-0.001,-0.002
43,2020-05-14,-0.001,-0.0,-0.0,0.003,-0.001,0.002,0.0,-0.001,-0.003,-0.002,-0.0,-0.002,0.0,-0.001,0.004,0.0,-0.001,-0.002,-0.001,0.005,0.0,-0.0,-0.0,-0.004,-0.001,-0.0,0.0,-0.001,0.001,-0.003,-0.002,-0.001,-0.002,-0.001,-0.001,-0.003,-0.003,-0.006,0.008,-0.001,-0.002
44,2020-05-15,-0.0,-0.0,0.0,0.002,-0.001,-0.0,0.0,-0.001,-0.003,-0.002,0.0,-0.001,0.0,-0.0,0.004,0.0,-0.0,-0.002,-0.001,0.004,0.0,-0.0,-0.0,-0.003,-0.002,-0.0,0.0,-0.001,0.001,-0.003,-0.002,-0.002,-0.001,-0.001,-0.002,-0.003,-0.003,-0.004,0.007,-0.001,-0.002
45,2020-05-16,-0.0,-0.0,0.0,0.002,-0.0,-0.002,-0.0,-0.001,-0.002,-0.001,0.0,-0.001,0.0,-0.0,0.003,0.001,-0.0,-0.001,-0.001,0.002,0.0,-0.0,-0.0,-0.002,-0.003,-0.0,0.0,-0.001,0.0,-0.002,-0.001,-0.002,-0.001,-0.001,-0.002,-0.002,-0.002,-0.003,0.005,-0.0,-0.002
46,2020-05-17,0.0,-0.0,-0.0,0.001,-0.001,-0.003,-0.0,-0.001,-0.002,-0.001,-0.0,-0.0,0.0,-0.0,0.002,0.001,-0.0,-0.001,-0.001,0.001,0.0,-0.0,-0.0,-0.001,-0.004,-0.0,0.0,-0.001,-0.0,-0.002,-0.001,-0.003,-0.001,-0.001,-0.002,-0.001,-0.002,-0.002,0.004,-0.0,-0.002
47,2020-05-18,0.0,-0.0,-0.0,0.001,-0.001,-0.002,-0.0,-0.002,-0.001,-0.0,-0.001,0.0,0.0,0.0,0.002,0.0,-0.0,-0.001,-0.001,0.001,0.0,-0.0,-0.0,-0.001,-0.004,0.0,0.0,-0.0,-0.0,-0.001,-0.001,-0.003,-0.0,-0.001,-0.002,-0.001,-0.001,-0.002,0.002,-0.0,-0.002
48,2020-05-19,0.0,-0.0,-0.0,0.001,-0.001,-0.002,-0.0,-0.002,-0.001,-0.0,-0.001,0.0,0.0,0.0,0.001,0.0,0.0,-0.001,-0.001,-0.0,0.0,-0.0,-0.0,-0.001,-0.004,0.0,0.0,-0.0,-0.0,-0.001,-0.0,-0.003,-0.0,-0.001,-0.001,-0.0,-0.001,-0.001,0.002,-0.0,-0.002
